gene	uemd
TGIF2	0.103340292275574
TGIF2LX	0.205636743215032
TGM1	0
TGM2	0
TGM3	0
TGM4	0
TGM5	0
TGM6	0
TGM7	0
TGS1	0.000826235434578161
TH	0
THADA	0
THAP10	0
THAP12	0
THAP2	0
THAP5	0.000490238582776951
THAP7	0
THAP9	0
THBD	0
THBS1	0
THBS2	0
THBS3	0
THBS4	0
THEM4	0
THEM5	0
THEMIS	0
THEMIS2	0
THG1L	0
THNSL2	0
THOC1	0
THOC2	0.408141962421713
THOC5	0
THOP1	0
THPO	0
THRAP3	0.00137983818791812
THRB	0
THSD1	0
THSD4	0
THSD7A	0
THSD7B	0
THTPA	0.0489329807172823
THUMPD2	0
THUMPD3	0
TIA1	0.25417036290995
TIAF1	0.0642029120838808
TIAL1	0.167143843337091
TIAM1	0
TIAM2	0
TICAM1	0
TICRR	0
TIFA	0.195198329853862
TIFAB	0
TIGAR	0.215677463032009
TIGD2	0
TIGD3	0
TIGIT	0
TIMD4	0
TIMELESS	0
TIMM13	0.0638035510615166
TIMM17A	0.0862911616986933
TIMM23	0
TIMM44	9.08775604127341e-05
TIMM8A	0.206680584551149
TIMM9	0.0242668098474591
TIMMDC1	0
TIMP1	0.103340292275574
TIMP3	0.0884697219313398
TINAG	0
TINAGL1	0
TIPARP	0
TIPIN	0.000889599605141169
TIRAP	0
TJAP1	0
TJP1	0
TJP2	0
TJP3	0
TKFC	0
TKT	0
TKTL1	0.297494780793319
TKTL2	0
TLCD3A	0
TLCD3B	0
TLCD4	0
TLCD5	0
TLE1	0.00939623950322488
TLE2	0
TLE3	0.00033599685180121
TLE4	0
TLE6	0
TLK1	0.0441214724499256
TLK2	0.0735991515871057
TLL1	0
TLL2	0
TLN1	0
TLN2	0
TLR1	0
TLR10	0
TLR2	0
TLR3	0.0817973080232379
TLR4	0
TLR6	0
TLR7	0.722338204592903
TLR8	0.513569937369521
TLR9	0
TLX2	0
TM2D1	0
TM2D3	9.08775604127341e-05
TM4SF20	0
TM6SF2	0
TM7SF3	0
TM9SF1	0
TM9SF2	0
TM9SF3	0
TM9SF4	0
TMBIM4	0
TMC2	0
TMC3	0
TMC4	0
TMC5	0
TMC7	0
TMC8	0
TMCC1	0.191810014206914
TMCC2	0
TMCC3	0
TMCO2	0.103340292275574
TMCO3	0
TMCO4	0
TMCO6	0
TMED2	0.0880703609089756
TMED3	0
TMED4	0
TMED6	0
TMED8	0
TMEFF2	0
TMEM100	0.0240216905560706
TMEM104	0
TMEM106A	0
TMEM106B	0.103340292275574
TMEM115	0
TMEM117	0
TMEM120B	0
TMEM126A	0
TMEM127	0
TMEM131	0
TMEM131L	0
TMEM132A	0
TMEM132B	0
TMEM132C	0
TMEM132D	0.000118390950262461
TMEM132E	0
TMEM135	0
TMEM140	0
TMEM143	0
TMEM144	0
TMEM145	0
TMEM147	0
TMEM150B	0
TMEM150C	0.0554253069827316
TMEM151B	0
TMEM155	0
TMEM161A	0
TMEM163	0.00104384133611691
TMEM165	0
TMEM167A	0
TMEM167B	0.0638035510615166
TMEM169	0
TMEM17	0
TMEM171	0
TMEM173	0
TMEM176B	0
TMEM177	0
TMEM178A	0.0246661708698233
TMEM179	0
TMEM179B	0
TMEM18	0.0884697219313398
TMEM181	0
TMEM182	0
TMEM183B	0
TMEM184A	0
TMEM184B	0
TMEM184C	0.0625145904340112
TMEM185A	0.103340292275574
TMEM187	0.093945720250522
TMEM19	0
TMEM190	0
TMEM192	0.00890600092044793
TMEM200A	0
TMEM200B	0
TMEM200C	0
TMEM204	0
TMEM207	0.0091511202118364
TMEM209	0
TMEM212	0
TMEM214	0
TMEM219	0
TMEM232	0
TMEM233	0
TMEM235	0
TMEM236	0
TMEM242	0
TMEM245	0
TMEM246	9.08775604127341e-05
TMEM248	0
TMEM252	0
TMEM255A	0.410229645093946
TMEM255B	0
TMEM26	0
TMEM260	0
TMEM266	0
TMEM267	0
TMEM270	0
TMEM273	0.00899687848086066
TMEM30A	0
TMEM35A	0.0981210855949897
TMEM35B	0.103340292275574
TMEM38B	0
TMEM39B	0
TMEM44	0
TMEM50A	0
TMEM51	0
TMEM52B	0
TMEM53	0
TMEM54	0
TMEM59	0
TMEM59L	0
TMEM63A	0
TMEM63C	0
TMEM64	0
TMEM65	0
TMEM67	0
TMEM68	0
TMEM71	0
TMEM74	0.00033599685180121
TMEM74B	0
TMEM79	0
TMEM80	0
TMEM82	0
TMEM86A	0.0638035510615166
TMEM87A	0
TMEM87B	0.0340624103730483
TMEM8B	0
TMEM9	0
TMEM94	0
TMEM95	0
TMEM98	0
TMEM9B	0
TMF1	0
TMIGD2	0
TMOD1	0.0242668098474591
TMOD4	0
TMPO	0
TMPRSS11A	0
TMPRSS11D	0
TMPRSS12	0
TMPRSS13	0
TMPRSS15	0
TMPRSS4	0
TMPRSS5	0
TMPRSS6	0
TMPRSS7	0
TMPRSS9	0
TMSB15A	0.103340292275574
TMTC1	0
TMTC2	0
TMTC3	0
TMTC4	0
TMUB2	9.08775604127341e-05
TMX1	0
TMX3	0
TNC	0
TNFAIP2	0
TNFAIP3	0
TNFAIP6	0
TNFRSF11A	0
TNFRSF11B	0
TNFRSF14	0
TNFRSF19	0
TNFRSF1A	0
TNFRSF1B	0
TNFRSF21	0
TNFRSF25	0
TNFRSF8	0
TNFRSF9	0
TNFSF13B	0.000889599605141169
TNFSF14	0
TNFSF18	0
TNFSF4	0.0088151233600352
TNFSF8	0
TNIK	0.242832345074603
TNIP1	0
TNIP2	0
TNIP3	0
TNKS	0
TNKS1BP1	0
TNKS2	0.0418336923969665
TNMD	0.307933194154488
TNN	0
TNNC2	0.201461377870564
TNNT1	0
TNNT3	0
TNP1	0
TNP2	0
TNPO1	0
TNPO3	0
TNR	0
TNRC18	0
TNRC6A	0
TNRC6B	0
TNRC6C	0
TNS1	0
TNS2	0
TNS3	0
TNS4	0
TNXB	0
TOGARAM1	0
TOGARAM2	0
TOM1	0
TOM1L2	0
TOMM20L	0
TOMM40	0
TOMM40L	0
TOMM6	0.115480367111995
TONSL	0
TOP1	0.0088151233600352
TOP1MT	0
TOP2A	0
TOP2B	0
TOP3A	0
TOP3B	0
TOPAZ1	0
TOPBP1	0
TOPORS	0
TOR1A	0
TOR1AIP1	0
TOR1AIP2	0
TOR1B	0
TOR3A	0
TOX	0.000245119291388476
TOX2	0
TOX3	0
TOX4	0
TP53	14.9784686880949
TP53BP1	0.00187007677069507
TP53BP2	0.0586477085514951
TP53I13	0
TP53I3	0
TP53TG5	0
TP63	0
TP73	0
TPCN1	0
TPCN2	0
TPD52	0.103340292275574
TPD52L1	0
TPD52L2	0.0880703609089756
TPH2	0.0725553102509888
TPI1	0
TPM1	0
TPM2	0.165056160664857
TPM3	0
TPM4	0.0242668098474591
TPMT	0.0242668098474591
TPO	0
TPP1	0
TPP2	0
TPPP	0
TPPP2	0
TPPP3	0
TPR	0
TPRG1	0
TPRKB	0.0480433811121412
TPRX1	0
TPSD1	0
TPTE	0
TPTE2	0
TPX2	0
TRA2A	0
TRA2B	0.293707104124007
TRABD	0
TRABD2A	0.019191840028814
TRAF1	0
TRAF2	0
TRAF3	0
TRAF3IP1	0
TRAF3IP3	0
TRAF5	0
TRAF6	0.438027339972119
TRAF7	0.00899687848086066
TRAFD1	0.0440122526296131
TRAK1	0
TRAK2	0
TRAM1	0
TRAM1L1	0.0485336196949181
TRAM2	0
TRANK1	0
TRAP1	0
TRAPPC1	0.167143843337091
TRAPPC10	0
TRAPPC11	0
TRAPPC12	0
TRAPPC2	0.103340292275574
TRAPPC2B	0.0242668098474591
TRAPPC3L	0.0489329807172823
TRAPPC5	0.0485336196949181
TRAPPC8	0
TRAPPC9	0
TRARG1	0
TRAT1	0
TRDMT1	0.00890600092044793
TRDN	0
TREM1	0
TREM2	0
TREML4	0
TREX1	0
TRH	0
TRHDE	0
TRHR	0
TRIB1	0
TRIB2	0.107517325098215
TRIB3	0
TRIM10	0
TRIM11	0
TRIM13	0.0325916946247174
TRIM14	0
TRIM16L	0
TRIM17	0
TRIM2	0.111293329420318
TRIM21	0.0880703609089756
TRIM22	0
TRIM23	0.152273272992857
TRIM24	0
TRIM26	0.0356598544625052
TRIM27	0
TRIM28	0
TRIM29	9.08775604127341e-05
TRIM3	0
TRIM32	0
TRIM33	0
TRIM36	0
TRIM37	0
TRIM38	0
TRIM41	0
TRIM42	0
TRIM43	0
TRIM45	0
TRIM46	0
TRIM48	0
TRIM49	0
TRIM49B	0
TRIM49C	0
TRIM5	0
TRIM51	0
TRIM52	0
TRIM56	0
TRIM58	0
TRIM59	0
TRIM6	0
TRIM60	0
TRIM63	0
TRIM65	0
TRIM66	0
TRIM67	0
TRIM7	0
TRIM71	0
TRIM72	0
TRIM77	0
TRIM9	0
TRIML1	0
TRIO	0
TRIOBP	0
TRIP10	0
TRIP11	0
TRIP12	0
TRIP13	0
TRIP4	0
TRIR	0.0642029120838808
TRIT1	0
TRMT1	0.00266879881542352
TRMT10B	0
TRMT10C	0
TRMT11	0
TRMT112	0
TRMT12	0
TRMT13	0.0332636883283199
TRMT1L	0
TRMT2A	0
TRMT2B	0.310020876826722
TRMT44	0
TRMT5	0
TRMT61A	0
TRMT61B	0
TRMT9B	0
TRNAU1AP	0
TRNT1	0.0475531425293642
TRO	0.30062630480167
TROAP	0
TRPA1	0
TRPC1	0
TRPC3	0.189322970512316
TRPC4	0
TRPC4AP	0.000735357874165427
TRPC5	0.618997912317327
TRPC6	0
TRPC7	0
TRPM1	0
TRPM2	0
TRPM3	0
TRPM4	0
TRPM5	0
TRPM6	0
TRPM7	0
TRPM8	0
TRPS1	0
TRPV2	0
TRPV3	0
TRPV4	0
TRPV5	0
TRPV6	0.0728004295423772
TRRAP	0
TRUB1	9.08775604127341e-05
TSC1	0
TSC2	0
TSC22D1	0
TSC22D2	0
TSC22D3	0.303757828810021
TSEN2	0
TSEN34	0
TSEN54	0
TSFM	0
TSG101	0
TSGA10	0
TSGA13	0.00113471889652964
TSHR	0
TSHZ1	0
TSHZ2	0
TSHZ3	0
TSKS	0
TSNARE1	0
TSNAX	0.202505219206681
TSNAXIP1	0
TSPAN1	0
TSPAN11	0
TSPAN12	0
TSPAN15	0
TSPAN16	0
TSPAN2	0
TSPAN3	0.0638035510615166
TSPAN31	0
TSPAN32	0
TSPAN4	0
TSPAN5	0.0638035510615166
TSPAN6	0.103340292275574
TSPAN7	0
TSPEAR	0
TSPO2	0
TSPOAP1	0
TSPYL1	0
TSPYL2	0.41231732776618
TSPYL4	0
TSPYL6	0
TSR1	0
TSR2	0.103340292275574
TSR3	0
TSSC4	0
TSSK1B	0
TSTD2	0
TTBK1	0
TTBK2	0
TTC12	0
TTC13	0
TTC14	0
TTC16	0
TTC17	0
TTC19	0
TTC21A	0
TTC21B	0
TTC22	0
TTC23	0
TTC23L	0
TTC24	0
TTC26	0.0436312338671486
TTC27	0
TTC28	0
TTC29	0
TTC3	0
TTC30B	0
TTC31	0
TTC37	0
TTC38	0
TTC39A	0
TTC39B	0
TTC39C	0
TTC4	0
TTC5	0
TTC7A	0
TTC7B	0
TTC9C	0.0242668098474591
TTF2	0
TTI1	0
TTK	0
TTL	0
TTLL1	0
TTLL2	0
TTLL3	0
TTLL4	0
TTLL5	0
TTLL6	0
TTLL7	0
TTN	0
TTPA	0
TTYH1	0
TTYH2	0
TUBA1A	0.204592901878915
TUBA1B	0.0638035510615166
TUBA1C	0.0911843763965129
TUBA3C	0.0485336196949181
TUBA4A	0.0246661708698233
TUBA8	0
TUBAL3	0
TUBB	0.203549060542798
TUBB1	0
TUBB2A	0.0638035510615166
TUBB2B	0.103340292275574
TUBB4A	0.127607102123033
TUBB4B	0.0638035510615166
TUBB8	0
TUBD1	0
TUBE1	0.0489329807172823
TUBG1	0.0242668098474591
TUBGCP2	0
TUBGCP3	0.210213137060036
TUBGCP4	0.0325916946247174
TUBGCP5	0
TUBGCP6	0
TUFM	0
TULP1	0
TULP2	0
TULP3	0
TULP4	0
TUSC3	0
TUT1	0
TUT4	0
TUT7	0
TVP23C	0
TWF1	0
TWF2	0
TWIST1	0
TWISTNB	0
TWNK	0.171085761737379
TWSG1	0.0246661708698233
TXK	0
TXLNA	0.000889599605141169
TXLNB	0
TXLNG	0.206680584551149
TXN	0
TXNDC11	0
TXNDC16	0
TXNDC2	0
TXNDC5	0
TXNDC8	0
TXNIP	0
TXNL1	0.000245119291388476
TYK2	0
TYMS	0.0638035510615166
TYR	0
TYRO3	0
TYRP1	0
TYSND1	0
TYW1	0
TYW3	0
U2AF2	0.0638035510615166
U2SURP	0.00033599685180121
UACA	0
UBA1	0.51043841336117
UBA2	0.000490238582776951
UBA3	0
UBA5	0
UBA52	0.102296450939457
UBA6	0
UBA7	0
UBAC2	0.0489329807172823
UBAP1	0
UBAP1L	0
UBAP2	0
UBAP2L	0
UBASH3A	0
UBASH3B	0
UBC	0.0332636883283199
UBE2A	0.103340292275574
UBE2D1	0.0612256298065059
UBE2D2	0.167143843337091
UBE2D3	0.0242668098474591
UBE2E1	0.0642029120838808
UBE2E3	0.0642029120838808
UBE2F	0.0242668098474591
UBE2J2	0.00939623950322488
UBE2L6	0
UBE2M	0.0638035510615166
UBE2NL	0
UBE2Q1	0.126962621809281
UBE2Q2	0
UBE2QL1	0.0638035510615166
UBE2R2	0.0242668098474591
UBE2T	0
UBE2V2	0.0642029120838808
UBE2W	0.103340292275574
UBE2Z	0.0981210855949897
UBE3A	0.000490238582776951
UBE3B	0
UBE3C	0
UBE3D	0.00899687848086066
UBE4A	0
UBE4B	0
UBFD1	0
UBIAD1	0
UBL3	0.0638035510615166
UBLCP1	0.167143843337091
UBN1	0
UBN2	0
UBOX5	0
UBP1	0.0088151233600352
UBQLN1	0
UBQLN2	0.0960334029227559
UBQLN3	0
UBQLN4	0
UBR1	0
UBR2	0
UBR3	0
UBR4	0
UBR5	0.00116223228637937
UBR7	0
UBTD2	0.0242668098474591
UBTF	0.107980050291142
UBXN10	0
UBXN2A	0.0489329807172823
UBXN2B	0
UBXN4	0
UCHL3	0
UCHL5	0
UCK2	0.0242668098474591
UCP1	0
UCP2	0
UCP3	0
UEVLD	0
UFL1	0
UFSP1	0.0242668098474591
UFSP2	0
UGGT1	0
UGGT2	0
UGP2	0.00128896062750539
UGT1A1	0
UGT1A10	0
UGT1A3	0
UGT1A4	0
UGT1A6	0
UGT1A8	0
UGT1A9	0
UGT2A1	0
UGT2B10	0
UGT2B15	0
UGT2B28	0
UGT2B4	0
UGT2B7	0
UGT3A1	0
UGT3A2	0
UGT8	0
UHMK1	0
UHRF1BP1	0
UHRF1BP1L	0.000917112994990896
UIMC1	0
ULBP1	0
ULBP2	0
ULBP3	0
ULK1	0
ULK2	0
ULK3	0
ULK4	0
UMOD	0
UMODL1	0
UMPS	0
UNC119	0.000245119291388476
UNC119B	0
UNC13A	0
UNC13B	0
UNC13C	0
UNC13D	0
UNC45A	0
UNC50	0.0638035510615166
UNC5A	0
UNC5B	0
UNC5C	0
UNC5D	0
UNC79	0
UNC80	0
UNC93A	0
UNCX	0
UNK	0
UPB1	0
UPF1	0.112337170756435
UPF2	0
UPF3A	0
UPF3B	0.297494780793319
UPK3A	0
UPK3B	0
UPP1	0.0485336196949181
UPRT	0.206680584551149
UQCC1	0
UQCR10	0
UQCRB	0
UQCRC1	0
UQCRC2	0.111293329420318
URAD	0
URB1	0
URB2	0
URGCP	0
URI1	0
URM1	0
UROC1	0
UROS	0
USE1	0
USF3	0
USH1C	0
USH1G	0
USH2A	0
USHBP1	0
USP1	0
USP10	0
USP11	0.413361169102297
USP12	0.39391587239123
USP13	0
USP15	0
USP19	0
USP2	0
USP20	0
USP21	0
USP22	0
USP24	0
USP25	0
USP26	0.103340292275574
USP28	0
USP29	0
USP31	0
USP32	0
USP33	0
USP34	0
USP35	0
USP36	0
USP37	0
USP38	0
USP39	0
USP4	0
USP40	0
USP42	0
USP43	0
USP44	0
USP45	0
USP46	0
USP47	0
USP48	0.0302397166621089
USP5	0
USP50	0
USP51	0.305845511482254
USP53	0
USP54	0
USP6	0
USP6NL	0
USP7	0.0721559492286245
USP8	0
USP9X	0.618997912317327
USPL1	0
UST	0
UTP14A	0.198329853862213
UTP14C	0
UTP15	0
UTP20	0
UTP25	0
UTP3	0
UTP4	0
UTRN	0
UXS1	0.0728004295423772
VAC14	0
VAMP3	0
VAMP5	0
VANGL1	0
VANGL2	0.0557871497462099
VAPA	0
VAPB	0
VARS2	0
VASH2	0
VAV1	0.112337170756435
VAV2	0
VAV3	0
VAX1	0
VBP1	0.103340292275574
VCAM1	0
VCAN	0
VCL	0
VCP	0.0638035510615166
VCPIP1	0.0801448371540815
VDAC2	0.00939623950322488
VDAC3	0
VEGFB	0
VEGFC	0
VEGFD	0.201461377870564
VEZF1	0.000245119291388476
VEZT	0
VGF	0
VGLL1	0.103340292275574
VGLL3	0
VIL1	0
VILL	0
VIM	0
VIPAS39	0
VIRMA	0
VIT	0
VLDLR	0.025927618107479
VMA21	0.102296450939457
VMO1	0
VN1R1	0
VN1R2	0
VN1R4	0
VNN1	0
VNN2	0
VPS13A	0
VPS13B	0
VPS13C	0
VPS13D	0
VPS18	0
VPS26A	0.112337170756435
VPS26B	0.128006463145397
VPS26C	0.0836223628832698
VPS28	0
VPS33A	0
VPS33B	0
VPS35	0
VPS35L	0
VPS37A	0
VPS37B	0
VPS39	0
VPS41	0
VPS45	0
VPS4A	0.0485336196949181
VPS4B	0
VPS50	0
VPS51	0
VPS52	0
VPS53	0
VPS54	0
VPS72	0
VPS8	0
VPS9D1	0
VRK1	0
VRK2	0
VRK3	0
VRTN	0
VSIG1	0.310020876826722
VSIG10	0
VSIG10L	0
VSIG4	0.103340292275574
VSIG8	0
VSTM1	0.00899687848086066
VSTM2A	0
VSTM2B	0
VSTM4	0
VTCN1	0.0489329807172823
VTI1B	0.0240216905560706
VTN	0
VWA1	0
VWA3A	0
VWA3B	0
VWA5A	0
VWA5B1	0
VWA5B2	0
VWA7	0
VWA8	0
VWC2L	0
VWCE	0
VWDE	0
VWF	0
WAC	0
WAPL	0
WARS	0
WAS	0.413361169102297
WASF1	0.137402702648622
WASF2	0
WASF3	0
WASHC2A	0
WASHC2C	0
WASHC4	0.00247620508647539
WASHC5	0
WASL	0
WBP1	0
WBP11	0
WBP1L	0
WBP4	0.00878760997018547
WDFY1	0
WDFY2	0
WDFY3	0
WDFY4	0
WDHD1	0
WDPCP	0
WDR1	0
WDR11	0
WDR12	0
WDR13	0.413361169102297
WDR17	0
WDR19	0
WDR20	0
WDR24	0
WDR25	0
WDR26	0.00899687848086066
WDR27	0
WDR3	0
WDR31	0
WDR33	0.123822760410066
WDR35	0
WDR36	0
WDR38	0
WDR41	0
WDR43	0
WDR44	0.825678496868477
WDR45	0.103340292275574
WDR46	0
WDR47	9.08775604127341e-05
WDR48	0
WDR49	0
WDR53	0
WDR54	0
WDR59	0
WDR6	0
WDR60	0
WDR61	0.102296450939457
WDR62	0
WDR63	0
WDR64	0
WDR66	0
WDR7	0
WDR72	0
WDR74	0
WDR75	0
WDR76	0
WDR81	0
WDR82	0.103340292275574
WDR86	0
WDR87	0
WDR88	0
WDR89	0
WDR90	0
WDR91	0
WDR93	0
WDSUB1	0
WDTC1	0
WDYHV1	0
WEE1	0
WFDC11	0.103340292275574
WFDC12	0
WFDC2	0.0638035510615166
WFDC5	0
WFDC8	0
WFS1	0
WHAMM	0
WHRN	0
WIF1	0
WIPI1	0
WIPI2	0
WIZ	0
WLS	0
WNK1	0
WNK2	0
WNK3	0.916492693110648
WNK4	0
WNT10B	0
WNT11	0
WNT16	0
WNT2	0
WNT2B	0
WNT3	0.0642029120838808
WNT3A	0
WNT4	0
WNT5B	0
WNT6	0
WNT7A	0
WNT7B	0
WNT8B	0.127607102123033
WRAP53	0
WRN	0
WRNIP1	0
WSB2	0
WSCD1	0
WSCD2	0
WT1	0
WTAP	0.000245119291388476
WTIP	0
WWC1	0
WWC2	0
WWC3	0.307933194154488
WWP1	0
WWP2	0.0486961988167574
XAB2	0
XAGE5	0.0991649269311066
XBP1	0
XCL1	0
XCR1	0
XDH	0
XG	0.100208768267224
XIRP1	0
XIRP2	0
XK	0.100208768267224
XKR3	0
XKR4	0
XKR5	0
XKR6	0
XKR7	0
XKR9	0
XKRX	0.103340292275574
XPC	0
XPNPEP1	0
XPNPEP2	0.206680584551149
XPNPEP3	0.00033599685180121
XPO1	0.666887051698493
XPO4	0
XPO5	0
XPO6	0
XPO7	0
XPOT	0.000581116143189685
XPR1	0.00033599685180121
XRCC1	0
XRCC2	0
XRCC4	0.0557871497462099
XRCC6	0
XRN1	0
XRN2	0
XRRA1	0
XYLB	0
XYLT1	0
XYLT2	0
YAE1	0
YAF2	0.103340292275574
YARS	0
YBX1	0.0485336196949181
YEATS2	0
YEATS4	0.103340292275574
YES1	0
YIPF2	0
YIPF6	0.103340292275574
YJEFN3	0
YLPM1	0
YME1L1	0.00033599685180121
YOD1	0
YPEL5	0.0638035510615166
YTHDC1	0
YTHDC2	0
YTHDF1	0
YWHAB	0.127607102123033
YWHAG	0
YWHAZ	0.0642029120838808
YY1	0
YY1AP1	0
YY2	0.103340292275574
ZAP70	0
ZAR1	0
ZAR1L	0
ZBBX	0
ZBED1	0.103340292275574
ZBED2	0
ZBED4	0
ZBED5	0
ZBED8	0
ZBED9	0
ZBP1	0
ZBTB1	0
ZBTB10	0
ZBTB11	0
ZBTB12	0
ZBTB14	0.0880703609089756
ZBTB16	0.000735357874165427
ZBTB17	0
ZBTB18	0
ZBTB2	0.189322970512316
ZBTB20	0
ZBTB22	0
ZBTB24	0
ZBTB25	0
ZBTB3	0.0348611324177767
ZBTB32	0
ZBTB33	0.10125260960334
ZBTB38	0
ZBTB39	0
ZBTB4	0
ZBTB40	0
ZBTB41	0
ZBTB42	0
ZBTB43	0
ZBTB44	0
ZBTB46	0
ZBTB47	0
ZBTB49	0
ZBTB5	0
ZBTB6	0.183059922495615
ZBTB7C	0
ZBTB8A	0
ZBTB8B	0
ZBTB9	0
ZC2HC1A	0.167143843337091
ZC2HC1B	0
ZC2HC1C	0
ZC3H10	0.0246661708698233
ZC3H11A	0
ZC3H12A	0.000181755120825468
ZC3H12B	0
ZC3H12C	0.262534433424267
ZC3H13	0
ZC3H14	0.000581116143189685
ZC3H15	0.137802063670987
ZC3H18	0
ZC3H3	0
ZC3H6	0
ZC3H7A	0
ZC3H7B	0
ZC3HAV1	0
ZC3HC1	0
ZC4H2	0.103340292275574
ZCCHC12	0.103340292275574
ZCCHC14	0
ZCCHC18	0
ZCCHC2	0
ZCCHC4	0
ZCCHC7	0
ZCCHC8	0
ZCCHC9	0
ZCWPW1	0
ZCWPW2	0
ZDBF2	0
ZDHHC1	0
ZDHHC12	0
ZDHHC13	0
ZDHHC14	0
ZDHHC15	0.306889352818371
ZDHHC17	0
ZDHHC2	0
ZDHHC20	0
ZDHHC21	0
ZDHHC22	0.10711796407585
ZDHHC23	0
ZDHHC3	0
ZDHHC4	0
ZDHHC5	0
ZDHHC6	0.00899687848086066
ZDHHC9	0.206680584551149
ZEB1	0
ZEB2	0
ZER1	0
ZFAND1	0.0773951656472817
ZFAND4	0
ZFAND5	0.0638035510615166
ZFAT	0
ZFC3H1	0
ZFHX2	0
ZFHX3	0
ZFHX4	0
ZFP14	0
ZFP28	0
ZFP3	0
ZFP30	0
ZFP36L1	0.00899687848086066
ZFP36L2	0
ZFP37	0
ZFP41	0
ZFP42	0
ZFP57	0
ZFP62	0
ZFP64	0
ZFP69	0.0735991515871057
ZFP69B	0
ZFP82	0
ZFP90	0
ZFP91	0
ZFP92	0
ZFPL1	0.16401231932874
ZFPM2	0.229304094659401
ZFR	0
ZFR2	0
ZFYVE1	0
ZFYVE16	0
ZFYVE19	0
ZFYVE26	0
ZFYVE27	0
ZFYVE28	0
ZFYVE9	0
ZGPAT	0.00899687848086066
ZGRF1	0
ZHX2	0
ZHX3	0
ZIC1	0
ZIC4	0
ZIC5	0
ZIK1	0
ZIM2	0
ZIM3	0
ZKSCAN1	0
ZKSCAN2	0
ZKSCAN4	0.000889599605141169
ZKSCAN5	0
ZKSCAN7	0
ZKSCAN8	0
ZMAT1	0.206680584551149
ZMAT2	0.0592921888652478
ZMAT5	0
ZMIZ1	0
ZMIZ2	0
ZMPSTE24	0
ZMYM1	0
ZMYM2	0
ZMYM3	0.403966597077245
ZMYM4	0.000426874412213944
ZMYM5	0
ZMYM6	0
ZMYND10	0
ZMYND11	0
ZMYND12	0
ZMYND15	0
ZMYND19	0
ZMYND8	0
ZNF10	0
ZNF100	0
ZNF101	0
ZNF106	0
ZNF107	0
ZNF112	0
ZNF114	0
ZNF12	0
ZNF121	0
ZNF124	0.0292317261067053
ZNF131	0.223140261593976
ZNF132	0
ZNF133	0
ZNF135	0
ZNF136	0
ZNF14	0
ZNF140	0
ZNF141	0
ZNF142	0
ZNF143	0.0485336196949181
ZNF146	0
ZNF148	0.000245119291388476
ZNF154	0
ZNF157	0.205636743215032
ZNF16	0
ZNF160	0
ZNF165	0
ZNF169	0
ZNF17	0
ZNF174	0
ZNF175	0.134180301079859
ZNF18	0
ZNF180	0
ZNF181	0
ZNF182	0.093945720250522
ZNF184	0.0579298591981432
ZNF185	0.102296450939457
ZNF189	0
ZNF19	0
ZNF20	0
ZNF200	0
ZNF205	0
ZNF208	0
ZNF212	0
ZNF214	0
ZNF215	0
ZNF217	0
ZNF22	0
ZNF221	0
ZNF223	0
ZNF224	0
ZNF225	0
ZNF226	0
ZNF229	0
ZNF23	0
ZNF232	0
ZNF233	0
ZNF234	0
ZNF235	0
ZNF236	0
ZNF239	0
ZNF24	0
ZNF248	0
ZNF25	0
ZNF250	0.167789991129016
ZNF251	0
ZNF254	0
ZNF26	0.310020876826722
ZNF263	0
ZNF266	0
ZNF267	0
ZNF268	0
ZNF273	0
ZNF275	0.103340292275574
ZNF276	0
ZNF277	0
ZNF28	0
ZNF280A	0
ZNF280B	0.0340624103730483
ZNF280C	0.310020876826722
ZNF281	0
ZNF282	0
ZNF283	0
ZNF284	0
ZNF285	0
ZNF286A	0
ZNF287	0
ZNF292	0
ZNF296	0
ZNF3	0.00899687848086066
ZNF30	0
ZNF300	0
ZNF302	0
ZNF304	0.112736531778799
ZNF317	0
ZNF318	0
ZNF319	9.08775604127341e-05
ZNF320	0
ZNF324	0
ZNF324B	0
ZNF329	0
ZNF330	0
ZNF333	0
ZNF334	0
ZNF335	0
ZNF337	0
ZNF33A	0
ZNF33B	0
ZNF34	0
ZNF341	0
ZNF343	0
ZNF345	0
ZNF346	0
ZNF347	0
ZNF35	0.0159944506326412
ZNF350	0
ZNF354A	0
ZNF354B	0
ZNF354C	0
ZNF358	0
ZNF362	0.0485336196949181
ZNF365	0
ZNF366	0
ZNF37A	0
ZNF382	0
ZNF383	0.0485336196949181
ZNF385A	0
ZNF385B	0
ZNF394	0.0974666004122005
ZNF395	0
ZNF396	0
ZNF397	0
ZNF398	0
ZNF404	0
ZNF407	0
ZNF408	0
ZNF41	0.103340292275574
ZNF414	0
ZNF415	0
ZNF416	0
ZNF417	0
ZNF418	0
ZNF419	0
ZNF420	0
ZNF423	0
ZNF425	0
ZNF426	0
ZNF429	0
ZNF43	0
ZNF430	0
ZNF431	0.0651833892494348
ZNF432	0
ZNF433	0
ZNF436	0
ZNF438	0
ZNF439	0
ZNF44	0
ZNF441	0
ZNF442	0
ZNF443	0
ZNF445	0
ZNF446	0
ZNF449	0.103340292275574
ZNF45	0
ZNF451	0
ZNF454	0.148497268670753
ZNF460	0.0735991515871057
ZNF461	0
ZNF462	0
ZNF468	0
ZNF469	0
ZNF470	0
ZNF471	0
ZNF473	0
ZNF474	0
ZNF479	0
ZNF48	0
ZNF480	0
